"","peptide_id","TE.fixed","seTE.fixed","lower.fixed","upper.fixed","zval.fixed","pval.fixed","TE.random","seTE.random","lower.random","upper.random","zval.random","pval.random","Q","tau","H","I2","fdr.fixed","fdr.random","Rand_Sig","Direction"
"1365","DDOST|P39656-3",-0.477513505926167,0.212577949950803,-0.8941586317371,-0.060868380115234,-2.24629838624691,0.0246849018694786,-0.477513505926167,0.212577949950803,-0.8941586317371,-0.060868380115234,-2.24629838624691,0.0246849018694786,0,NA,NA,NA,0.0730127435947753,0.0979633527021447,"NO","NONE"
"1366","DDRGK1|Q96HY6",0.236600786617562,0.0946521696735366,0.0510859429988556,0.422115630236268,2.4996868791663,0.0124303119010124,0.216734494161199,0.175873225427731,-0.127970693522048,0.561439681844447,1.23233365189097,0.217824474063944,9.53637403586892,0.277761786667228,1.78291652785251,0.685415023706476,0.0422199409604364,0.43881702313201,"NO","NONE"
"1367","DDT|P30046",0.151050726017883,0.094208087508121,-0.0335937325504315,0.335695184586198,1.60337323486014,0.108852276550098,0.151049968164636,0.0942089265492183,-0.0335961348940113,0.335696071223283,1.60335091055009,0.108857202415133,4.33346273869504,0.000694240867286881,1.20186837031557,0.307712981304322,0.229377394630058,0.27837885718219,"NO","NONE"
"1368","DDX1|Q92499",0.598973267965567,0.0968934601427602,0.40906557574829,0.788880960182844,6.18177188721567,6.33860747125312e-10,0.595874814200716,0.234410616357409,0.13643844854636,1.05531117985507,2.54201291503018,0.0110216100890375,16.6275609623649,0.407185347099039,2.35425578915892,0.819576665104987,1.20391143241627e-08,0.0537268014554882,"NO","NONE"
"1369","DDX10|Q13206",-0.134622040049573,0.172666005844807,-0.473041192859777,0.203797112760632,-0.779667308517991,0.435586726131399,-0.134622040049573,0.172666005844807,-0.473041192859777,0.203797112760632,-0.779667308517991,0.435586726131399,0,NA,NA,NA,0.6195546327424,0.661239512884313,"NO","NONE"
"1370","DDX17|Q92841",0.701991758795129,0.0997481988855827,0.506488881456648,0.897494636133609,7.03763843997179,1.95525238707763e-12,0.701991758795129,0.0997481988855827,0.506488881456648,0.897494636133609,7.03763843997179,1.95525238707763e-12,0.796441071734625,0,1,0,6.20328396995186e-11,2.70826300151557e-10,"YES","UP"
"1371","DDX17|Q92841-1",0.465516257408928,0.382727832159491,-0.284616509504766,1.21564902432262,1.21631148375678,0.223866288565074,0.465516257408928,0.382727832159491,-0.284616509504766,1.21564902432262,1.21631148375678,0.223866288565074,0,NA,NA,NA,0.392902151839378,0.444678787254655,"NO","NONE"
"1372","DDX19A|Q9NUU7",-0.0674999880368964,0.0969305929096507,-0.257480459139925,0.122480483066132,-0.696374447021214,0.486194361389653,-0.0674999880368964,0.0969305929096507,-0.257480459139925,0.122480483066132,-0.696374447021214,0.486194361389653,0.149197261941546,0,1,0,0.661816341882033,0.699720673677608,"NO","NONE"
"1373","DDX19B|Q9UMR2-2",-0.648640433002788,0.388009541213143,-1.40912515943846,0.111844293432881,-1.67171258463068,0.0945810113669749,-0.648640433002788,0.388009541213143,-1.40912515943846,0.111844293432881,-1.67171258463068,0.0945810113669749,0,NA,NA,NA,0.206905070706106,0.25372015283564,"NO","NONE"
"1374","DDX39A|O00148",0.377466530876856,0.380788208419221,-0.368864643362348,1.12379770511606,0.991276837178983,0.321550420100965,0.377466530876856,0.380788208419221,-0.368864643362348,1.12379770511606,0.991276837178983,0.321550420100965,0,NA,NA,NA,0.504458039759358,0.553694613630498,"NO","NONE"
"1375","DDX39B|Q13838",0.301163829498994,0.0945031980796221,0.11594096483908,0.486386694158908,3.18681098226172,0.0014385075058292,0.296116471080684,0.101713879160397,0.0967609311984462,0.495472010962921,2.91126907679653,0.00359963877621618,2.29877112200414,0.0665644180863809,1,0,0.00679640942229953,0.0222683536058079,"YES","UP"
"1376","DDX3X|O00571-2",0.178652524435806,0.0940651158765693,-0.00571171488385647,0.363016763755469,1.89924312292594,0.0575325172874003,0.178652524435806,0.0940651158765693,-0.00571171488385647,0.363016763755469,1.89924312292594,0.0575325172874003,0.749812250818418,0,1,0,0.141073905731928,0.179224994884886,"NO","NONE"
"1377","DDX42|Q86XP3-2",-0.36853725345208,0.211599377077039,-0.783264411674186,0.0461899047700262,-1.74167456701871,0.0815654052507477,-0.36853725345208,0.211599377077039,-0.783264411674186,0.0461899047700262,-1.74167456701871,0.0815654052507477,0,NA,NA,NA,0.184766628009173,0.230109258032288,"NO","NONE"
"1378","DDX46|Q7L014",0.506925996132345,0.212884338190482,0.0896803604063561,0.924171631858333,2.38122729197093,0.0172550616001036,0.506925996132345,0.212884338190482,0.0896803604063561,0.924171631858333,2.38122729197093,0.0172550616001036,0,NA,NA,NA,0.0549587744402626,0.0753021878238076,"NO","NONE"
"1379","DDX5|J3KTA4",0.105150958640968,0.141170267075302,-0.171537680514524,0.38183959779646,0.744852020325776,0.456361182979048,0.105150958640968,0.141170267075302,-0.171537680514524,0.38183959779646,0.744852020325776,0.456361182979048,0,NA,NA,NA,0.637088288627831,0.678271436309347,"NO","NONE"
"1380","DDX5|P17844",-0.0424406871297758,0.126076096511641,-0.289545295603988,0.204663921344437,-0.336627547204058,0.736397687332176,-0.0424352004980873,0.126081745313879,-0.289550880421242,0.204680479425067,-0.336568948918381,0.736441867009682,2.74058204076924,0.0018308808568276,1.17059430221773,0.270228013521307,0.843608818296685,0.862640007769301,"NO","NONE"
"1381","DDX6|P26196",-0.00135157049046929,0.0939248445317053,-0.185440883026135,0.182737742045197,-0.0143899145876473,0.988518905551631,-0.00135157049046929,0.0939248445317053,-0.185440883026135,0.182737742045197,-0.0143899145876473,0.988518905551631,1.58463461975804,0,1,0,0.994296646232326,0.994120571033772,"NO","NONE"
"1382","DECR1|Q16698-2",-0.152201659337536,0.0940094959060082,-0.336456885518077,0.0320535668430061,-1.61900303656248,0.105446609768573,-0.152201659337536,0.0940094959060082,-0.336456885518077,0.0320535668430061,-1.61900303656248,0.105446609768573,0.601651415419566,0,1,0,0.224786522851249,0.273613596683784,"NO","NONE"
"1383","DEK|P35659-2",0.486150498928239,0.187040617032848,0.119557625897707,0.852743371958771,2.59917073970549,0.0093449279821032,0.562519963179825,0.288811024636374,-0.00353924344557843,1.12857916980523,1.94770945426361,0.051449738217985,1.8016212347375,0.286886706080285,1.34224484902625,0.444944375255601,0.0335036906631086,0.164981966877435,"NO","NONE"
"1384","DENND4B|E9PAK5",0.224810901764207,0.141524644518271,-0.0525723044164393,0.502194107944852,1.58849296198149,0.112174911275512,0.224810901764207,0.141524644518271,-0.0525723044164393,0.502194107944852,1.58849296198149,0.112174911275512,0,NA,NA,NA,0.23437870534718,0.283381370611047,"NO","NONE"
"1385","DENND4B|O75064",0.134127532522994,0.125935014561148,-0.112700560409384,0.380955625455371,1.06505353566992,0.286851704011219,0.134127532522994,0.125935014561148,-0.112700560409384,0.380955625455371,1.06505353566992,0.286851704011219,0.999901022075212,0,1,0,0.466370119404441,0.515842567156337,"NO","NONE"
"1386","DENR|O43583",-0.145266703180885,0.0940153206334096,-0.329533345617353,0.0389999392555837,-1.54513862423889,0.122312736201788,-0.145266703180885,0.0940153206334096,-0.329533345617353,0.0389999392555837,-1.54513862423889,0.122312736201788,0.870492975518508,0,1,0,0.250672691768299,0.299919701593246,"NO","NONE"
"1387","DEPDC1|Q5TB30",-0.399800332611237,0.142501061866752,-0.679097281628785,-0.120503383593688,-2.80559546275575,0.00502237019302144,-0.399800332611237,0.142501061866752,-0.679097281628785,-0.120503383593688,-2.80559546275575,0.00502237019302144,0,NA,NA,NA,0.0199176259260955,0.0289563861179378,"YES","DOWN"
"1388","DERL1|Q9BUN8-2",0.445948564312097,0.382262661365805,-0.303272484599311,1.19516961322351,1.16660246836232,0.243370946066231,0.445948564312097,0.382262661365805,-0.303272484599311,1.19516961322351,1.16660246836232,0.243370946066231,0,NA,NA,NA,0.418059165974024,0.469045021220041,"NO","NONE"
"1389","DES|P17661",1.47671022053139,0.43088966401851,0.632181997744544,2.32123844331823,3.42711915333377,0.000610021332630206,1.47671022053139,0.43088966401851,0.632181997744544,2.32123844331823,3.42711915333377,0.000610021332630206,0,NA,NA,NA,0.00319291350046722,0.00533792164561932,"YES","UP"
"1390","DESI1|Q6ICB0",-0.193511145432346,0.17284990175995,-0.532290727613135,0.145268436748443,-1.11953286326474,0.262912879013203,-0.193511145432346,0.17284990175995,-0.532290727613135,0.145268436748443,-1.11953286326474,0.262912879013203,0,NA,NA,NA,0.441723311289286,0.492243413140763,"NO","NONE"
"1391","DFFA|O00273",0.147883539885153,0.126386833969994,-0.0998301028160779,0.395597182586385,1.17008659240774,0.241966123476984,0.147887986032138,0.126392051197818,-0.099835882247728,0.395611854312004,1.17007347084411,0.241971403455151,3.5763494659594,0.0017537122796484,1.33722650773147,0.440770534581,0.416527922166048,0.467399864021021,"NO","NONE"
"1392","DFFA|O00273-2",0.497250279600185,0.143277203328963,0.216432121269795,0.778068437930575,3.4705470796949,0.000519399281207478,0.497250279600185,0.143277203328963,0.216432121269795,0.778068437930575,3.4705470796949,0.000519399281207478,0,NA,NA,NA,0.00276186190821841,0.00474986878901331,"YES","UP"
"1393","DFNA5|O60443",0.0723728793730229,0.0939304711618704,-0.111727461155121,0.256473219901167,0.770494158900818,0.441006818582225,0.0723728793730229,0.0939304711618704,-0.111727461155121,0.256473219901167,0.770494158900818,0.441006818582225,1.02586339265473,0,1,0,0.623935655886511,0.666261697985755,"NO","NONE"
"1394","DGKA|P23743",0.169018051902861,0.210455310078925,-0.243466776207042,0.581502880012764,0.803106616029197,0.421913114027331,0.169018051902861,0.210455310078925,-0.243466776207042,0.581502880012764,0.803106616029197,0.421913114027331,0,NA,NA,NA,0.607208457820885,0.650922188144855,"NO","NONE"
"1395","DGKB|B5MBY2",-0.71087295755456,0.14554445826686,-0.996134853906998,-0.425611061202123,-4.88423239207883,1.0383255544827e-06,-0.71087295755456,0.14554445826686,-0.996134853906998,-0.425611061202123,-4.88423239207883,1.0383255544827e-06,0,NA,NA,NA,1.06437740503741e-05,2.87641503605232e-05,"YES","DOWN"
"1396","DGKB|Q9Y6T7",-0.214174584113918,0.133694991492154,-0.476211952351929,0.0478627841240941,-1.6019641553026,0.109163536146203,-0.214174584113918,0.133694991492154,-0.476211952351929,0.0478627841240941,-1.6019641553026,0.109163536146203,0.237864733730384,0,1,0,0.229777509923753,0.278875268454469,"NO","NONE"
"1397","DGKB|Q9Y6T7-2",-0.392466568106199,0.381090654763603,-1.13939052628765,0.354457390075251,-1.02985093756669,0.303079984957966,-0.392466568106199,0.381090654763603,-1.13939052628765,0.354457390075251,-1.02985093756669,0.303079984957966,0,NA,NA,NA,0.48375245491183,0.533537270482421,"NO","NONE"
"1398","DGKE|I3L112",-0.000100371202161002,0.141070869156504,-0.276594194016672,0.27639345161235,-0.000711494887365088,0.999432309262178,-0.000100371202161002,0.141070869156504,-0.276594194016672,0.27639345161235,-0.000711494887365088,0.999432309262178,0,NA,NA,NA,0.999768794724548,0.999608327632953,"NO","NONE"
"1399","DGKE|P52429",0.249160471133087,0.133984072573408,-0.0134434856127938,0.511764427878968,1.85962753891195,0.0629382403056699,0.238722438634421,0.165783950427554,-0.0862081334183583,0.563653010687201,1.439961094055,0.149878406644248,1.50070006562575,0.136491656449832,1.22503063864776,0.333644328466775,0.151837836319413,0.345718712970222,"NO","NONE"
"1400","DGKG|P49619-3",0.46701440040267,0.119384474353765,0.233025130356044,0.701003670449296,3.91185204718322,9.15910196715576e-05,0.373342728049117,0.315229874095059,-0.244496472028294,0.991181928126529,1.18435071904554,0.236274259428261,6.11571244838401,0.408416547084245,2.47299665353272,0.836486753025114,0.000587071558368821,0.461258686590956,"NO","NONE"
"1401","DGKI|E7EM72",-0.5868618134258,0.144134842601006,-0.869360913841121,-0.304362713010479,-4.07161656984183,4.66879874890732e-05,-0.5868618134258,0.144134842601006,-0.869360913841121,-0.304362713010479,-4.07161656984183,4.66879874890732e-05,0,NA,NA,NA,0.000324530086842652,0.00065628980433279,"YES","DOWN"
"1402","DGKI|O75912",-0.199790712594745,0.183963694690142,-0.560352928650346,0.160771503460856,-1.08603337702725,0.277464225756096,-0.199790712594745,0.183963694690142,-0.560352928650346,0.160771503460856,-1.08603337702725,0.277464225756096,0.046404137856658,0,1,0,0.457983952960551,0.50798606569924,"NO","NONE"
"1403","DGKQ|H0YA20",-0.00100171948608427,0.14107087808985,-0.277495559809631,0.275492120837463,-0.00710082406551878,0.994334409720636,-0.00100171948608427,0.14107087808985,-0.277495559809631,0.275492120837463,-0.00710082406551878,0.994334409720636,0,NA,NA,NA,0.997512947557528,0.997128061053329,"NO","NONE"
"1404","DGKQ|P52824",-0.0586337008982682,0.126134375781281,-0.30585253464202,0.188585132845484,-0.464851080723149,0.642038104750891,-0.0997951458998033,0.190284283442991,-0.472745488272077,0.27315519647247,-0.524452908533047,0.599963565217828,3.76442551553774,0.228481077511865,1.37193759251974,0.468710433572145,0.780462042835047,0.780571153922576,"NO","NONE"
"1405","DGKZ|Q13574",-0.631023718170578,0.214372363548747,-1.05118583000685,-0.210861606334307,-2.94358707309343,0.00324432545828379,-0.631023718170578,0.214372363548747,-1.05118583000685,-0.210861606334307,-2.94358707309343,0.00324432545828379,0,NA,NA,NA,0.0138315967631948,0.0206698637728013,"YES","DOWN"
"1406","DGKZ|Q13574-6",-0.291153847935311,0.105437799707441,-0.497808137971044,-0.0844995578995789,-2.76138015724131,0.00575576361382425,-0.291153847935311,0.105437799707441,-0.497808137971044,-0.0844995578995789,-2.76138015724131,0.00575576361382425,0.204391912998649,0,1,0,0.0223883435362383,0.0322993888961541,"YES","DOWN"
"1407","DGUOK|Q16854",0.153343074880959,0.117299360664058,-0.0765594474301683,0.383245597192087,1.3072797158727,0.191117730596336,0.153343074880959,0.117299360664058,-0.0765594474301683,0.383245597192087,1.3072797158727,0.191117730596336,0.210040309982515,0,1,0,0.351021213472378,0.403778866092482,"NO","NONE"
"1408","DGUOK|Q16854-3",-0.549076499381851,0.384931326545891,-1.30352803593302,0.205375037169322,-1.42642716120012,0.153745078163903,-0.549076499381851,0.384931326545891,-1.30352803593302,0.205375037169322,-1.42642716120012,0.153745078163903,0,NA,NA,NA,0.297992593478773,0.351241595195679,"NO","NONE"
"1409","DHCR24|Q15392-2",0.860608575839281,0.39614939002569,0.0841700388914185,1.63704711278714,2.17243443384697,0.0298229101140963,0.860608575839281,0.39614939002569,0.0841700388914185,1.63704711278714,2.17243443384697,0.0298229101140963,0,NA,NA,NA,0.0847905834909772,0.111804997624316,"NO","NONE"
"1410","DHCR7|Q9UBM7",0.117592861984987,0.377402652627374,-0.622102744834546,0.857288468804521,0.31158461967964,0.755356224457011,0.117592861984987,0.377402652627374,-0.622102744834546,0.857288468804521,0.31158461967964,0.755356224457011,0,NA,NA,NA,0.855879488964758,0.87312770078324,"NO","NONE"
"1411","DHRS11|Q6UWP2",-0.0958304704995788,0.0972325122285216,-0.286402692593831,0.0947417515946738,-0.98558052551756,0.324338998344014,-0.12261145842921,0.163098569477545,-0.442278780535202,0.197055863676783,-0.751762929754514,0.452193638648807,5.52919096992135,0.222534216477324,1.6627072757887,0.638283428646262,0.507748854459659,0.674425227430833,"NO","NONE"
"1412","DHRS11|Q6UWP2-2",-0.111319587021307,0.377364691458958,-0.850940791317933,0.62830161727532,-0.294992058188925,0.767999946551841,-0.111319587021307,0.377364691458958,-0.850940791317933,0.62830161727532,-0.294992058188925,0.767999946551841,0,NA,NA,NA,0.863433962986969,0.880216285866379,"NO","NONE"
"1413","DHRS7|Q9Y394",-0.0231361195948935,0.172498457247093,-0.361226883187919,0.314954643998132,-0.134123631968212,0.893304812868953,-0.0231361195948935,0.172498457247093,-0.361226883187919,0.314954643998132,-0.134123631968212,0.893304812868953,0,NA,NA,NA,0.940678292653956,0.950192551467088,"NO","NONE"
"1414","DHRS7|Q9Y394-2",0.276912956559618,0.112688713279217,0.0560471370681923,0.497778776051044,2.45732645711812,0.013997542226777,0.276913027407281,0.112689263866257,0.0560461287850861,0.497779926029477,2.45731507959737,0.0139979855906389,2.80607621607865,0.000504698186922804,1.18449909583728,0.287260984380924,0.0465682731727397,0.0644724737787823,"NO","NONE"
"1415","DHRS7B|Q6IAN0",-0.104747076735446,0.125805149591447,-0.351320639004356,0.141826485533463,-0.832613585974924,0.405062694272308,-0.104747076735446,0.125805149591447,-0.351320639004356,0.141826485533463,-0.832613585974924,0.405062694272308,0.249368231116722,0,1,0,0.591046002253966,0.63563167747235,"NO","NONE"
"1416","DHX15|O43143",0.631591023722951,0.0963108203330698,0.442825284548627,0.820356762897276,6.55784076533387,5.45924563156914e-11,0.610642562705083,0.113179941312717,0.388813953959801,0.832471171450365,5.39532496326247,6.83996441309434e-08,4.70449900776536,0.106831925628521,1.25226448321502,0.36231254485374,1.27584592352597e-09,2.73550407760301e-06,"YES","UP"
"1417","DHX30|Q7L2E3-2",-0.0951755015747578,0.133412650727274,-0.356659492082236,0.166308488932721,-0.713391878925472,0.475603296990753,-0.0951755015747578,0.133412650727274,-0.356659492082236,0.166308488932721,-0.713391878925472,0.475603296990753,0.163710024821239,0,1,0,0.652719690125699,0.691707317566993,"NO","NONE"
"1418","DHX30|Q7L2E3-3",-0.197812563762761,0.133079830968167,-0.458644239529045,0.0630191120035239,-1.48642031120462,0.137167980656693,0.036861234076485,0.403434714184175,-0.753856275837708,0.827578743990678,0.0913685232839364,0.927199771887237,4.02375696808094,0.503659194755828,2.00593044946253,0.751476043922968,0.273517191765927,0.965375691345177,"NO","NONE"
"1419","DHX36|Q9H2U1-2",-0.218114589283822,0.141498054621924,-0.495445680225274,0.0592165016576293,-1.54146705314511,0.123203155557473,-0.218114589283822,0.141498054621924,-0.495445680225274,0.0592165016576293,-1.54146705314511,0.123203155557473,0,NA,NA,NA,0.252224484647041,0.301322446344053,"NO","NONE"
"1420","DHX9|Q08211",0.595734648613903,0.0959969295277168,0.407584124113148,0.783885173114657,6.20576774220574,5.443051577775e-10,0.590729666298006,0.103401315632467,0.388066811704314,0.793392520891699,5.71298017520123,1.11014616442514e-08,3.08181144140394,0.068093704344717,1.01354352667657,0.0265465434727134,1.03728489631491e-08,5.67974780880214e-07,"YES","UP"
"1421","DIABLO|Q9NR28",0.0800761231984124,0.172554461114527,-0.258124405957777,0.418276652354602,0.464062897482927,0.642602683050934,0.0800761231984124,0.172554461114527,-0.258124405957777,0.418276652354602,0.464062897482927,0.642602683050934,0,NA,NA,NA,0.78051067280025,0.808701064926649,"NO","NONE"
"1422","DIABLO|Q9NR28-2",-0.217193433244665,0.112350667278896,-0.437396694750344,0.00300982826101395,-1.93317439499946,0.0532147178836383,-0.209348271259422,0.125114913504188,-0.454568995656474,0.0358724531376312,-1.67324793980227,0.09427849640857,1.72579184156005,0.0807207332678066,1,0,0.132663030228789,0.253627466179189,"NO","NONE"
"1423","DIAPH1|H9KV28",0.453763046319796,0.142910538817162,0.173663537226945,0.733862555412648,3.17515454126399,0.00149756720523439,0.453763046319796,0.142910538817162,0.173663537226945,0.733862555412648,3.17515454126399,0.00149756720523439,0,NA,NA,NA,0.00704613434840604,0.0111672972319811,"YES","UP"
"1424","DIAPH1|O60610",0.0768291662157523,0.210212751489205,-0.335180255794159,0.488838588225664,0.365482900877674,0.714750968450722,0.0768291662157523,0.210212751489205,-0.335180255794159,0.488838588225664,0.365482900877674,0.714750968450722,0,NA,NA,NA,0.829736457447189,0.850601582110572,"NO","NONE"
"1425","DIAPH1|O60610-2",0.375311477146483,0.159421466893892,0.0628511436719112,0.687771810621055,2.35420915676485,0.0185621633160195,0.101492223511991,0.503594972773805,-0.885535785920095,1.08852023294408,0.201535418340201,0.840279937703749,5.79906478437723,0.65202675341825,2.4081247443555,0.827558401710908,0.0583044941768112,0.920160001199304,"NO","NONE"
"1426","DIAPH2|A6NML8",0.0243712468255545,0.141076210421147,-0.252133044675289,0.300875538326398,0.172752349618694,0.862846093289354,0.0243712468255545,0.141076210421147,-0.252133044675289,0.300875538326398,0.172752349618694,0.862846093289354,0,NA,NA,NA,0.923502254766347,0.932997517858004,"NO","NONE"
"1427","DIAPH2|O60879-2",0.0627831414963635,0.210191751353056,-0.349185121003025,0.474751403995752,0.298694601915694,0.765173076184821,0.0627831414963635,0.210191751353056,-0.349185121003025,0.474751403995752,0.298694601915694,0.765173076184821,0,NA,NA,NA,0.861946298909509,0.879031804025434,"NO","NONE"
"1428","DIP2A|Q14689-6",1.15680398414383,0.410921759351785,0.351412135350499,1.96219583293717,2.81514414317862,0.00487553601825262,1.15680398414383,0.410921759351785,0.351412135350499,1.96219583293717,2.81514414317862,0.00487553601825262,0,NA,NA,NA,0.0194301124249742,0.0283120572339717,"YES","UP"
"1429","DIP2B|Q9P265",0.0968437215386493,0.0940305950067764,-0.0874528581195043,0.281140301196803,1.02991714060376,0.303048903718036,0.104021447426483,0.103166478028351,-0.0981811339209276,0.306224028773893,1.00828727910918,0.313316568118516,2.6523782918101,0.0750092121783467,1,0,0.48375245491183,0.544832844230466,"NO","NONE"
"1430","DIP2C|E7EPU2",-0.102022374689753,0.14116444216931,-0.378699597239288,0.174654847859782,-0.722720064075265,0.469851886196457,-0.102022374689753,0.14116444216931,-0.378699597239288,0.174654847859782,-0.722720064075265,0.469851886196457,0,NA,NA,NA,0.647171686080446,0.686995072530813,"NO","NONE"
"1431","DIP2C|Q9Y2E4",0.130864835592993,0.126853503211705,-0.117763462014684,0.379493133200669,1.03162177062303,0.302249337631827,0.287904483044023,0.329294399950159,-0.357500681169016,0.933309647257063,0.874307255415214,0.381950949189845,7.32070927529626,0.50504247158415,1.91320533075991,0.726802427908317,0.482969608444329,0.612932964141823,"NO","NONE"
"1432","DIRAS1|O95057",-0.569614794563387,0.0962296697441124,-0.758221481506031,-0.381008107620743,-5.9193260880773,3.23263464235374e-09,-0.620244541538455,0.182961129532448,-0.97884176599282,-0.26164731708409,-3.3900345014456,0.000698838278918405,8.63526290085201,0.288706180963348,1.69659098398838,0.652587299953079,5.29052799248613e-08,0.00595901289185829,"YES","DOWN"
"1433","DIRAS2|Q96HU8",-0.260014912307351,0.0946646027435113,-0.445554124295424,-0.0744757003192772,-2.74669628109936,0.0060198852807549,-0.337701355066701,0.200010431064505,-0.729714596485463,0.0543118863520605,-1.68841871531085,0.0913308803559987,10.389674872528,0.332478884627167,1.86097419582039,0.711251792110214,0.0231618756838801,0.247692487842271,"NO","NONE"
"1434","DIS3L2|Q8IYB7-2",-0.0462001083078877,0.377093422823776,-0.785289635849422,0.692889419233647,-0.122516346113727,0.902490101185851,-0.0462001083078877,0.377093422823776,-0.785289635849422,0.692889419233647,-0.122516346113727,0.902490101185851,0,NA,NA,NA,0.945267665922989,0.954598860986114,"NO","NONE"
"1435","DISC1|Q9NRI5-7",1.15682656466488,0.410923027666707,0.351432230019982,1.96222089930979,2.81519040496111,0.00487483418438195,1.15682656466488,0.410923027666707,0.351432230019982,1.96222089930979,2.81519040496111,0.00487483418438195,0,NA,NA,NA,0.0194301124249742,0.0283120572339717,"YES","UP"
"1436","DKK3|Q9UBP4",0.645111682356185,0.0965280964170522,0.455920089882553,0.834303274829818,6.68314932440979,2.33861059290484e-11,0.576915770890464,0.154600390190803,0.273904574120651,0.879926967660278,3.73165792258643,0.000190223699781107,7.06597725939988,0.224053523452748,1.53470705775835,0.57543027809648,5.98241871941738e-10,0.00204598558912293,"YES","UP"
"1437","DLAT|P10515",-0.732943532071721,0.097004662335569,-0.923069176581906,-0.542817887561537,-7.55575571755761,4.16434781992711e-14,-0.734537996503797,0.123927504493933,-0.977431442005832,-0.491644551001761,-5.92715878128373,3.08220920115187e-09,3.81216556052399,0.138915374697414,1.12726299216642,0.213045721029062,1.93846977617755e-12,1.86211340992995e-07,"YES","DOWN"
"1438","DLD|P09622",-0.824669722522771,0.0979804600331345,-1.01670789537638,-0.632631549669161,-8.41667534775697,3.8731910454045e-17,-0.819842299268028,0.142010817608317,-1.09817838719542,-0.54150621134064,-5.77309752225532,7.78273662554684e-09,5.38319708528692,0.187695110850105,1.33955180132348,0.442710353629919,3.85892139418459e-15,4.2093486949029e-07,"YES","DOWN"
"1439","DLG1|Q12959-5",-0.373867106620418,0.380717351587266,-1.12005940402093,0.372325190780095,-0.982007006146981,0.326096396635129,-0.373867106620418,0.380717351587266,-1.12005940402093,0.372325190780095,-0.982007006146981,0.326096396635129,0,NA,NA,NA,0.51002518217871,0.558642967267238,"NO","NONE"
"1440","DLG1|Q12959-7",0.00779175886171721,0.210150183793399,-0.404095032717817,0.419678550441252,0.037077097536005,0.9704235329884,0.00779175886171721,0.210150183793399,-0.404095032717817,0.419678550441252,0.037077097536005,0.9704235329884,0,NA,NA,NA,0.984017459947687,0.984955004585051,"NO","NONE"
"1441","DLG1|Q12959-8",-0.36400356125067,0.380526595512073,-1.10982198361397,0.381814861112634,-0.9565785034311,0.338780043236854,-0.36400356125067,0.380526595512073,-1.10982198361397,0.381814861112634,-0.9565785034311,0.338780043236854,0,NA,NA,NA,0.523234121713923,0.571578094338115,"NO","NONE"
"1442","DLG1|Q12959-9",-0.375434991341844,0.0977762527046696,-0.567072925186284,-0.183797057497405,-3.83973593747589,0.000123166714235684,-0.375434991341844,0.0977762527046696,-0.567072925186284,-0.183797057497405,-3.83973593747589,0.000123166714235684,1.5212096418937,0,1,0,0.000760286706678748,0.00143039625796411,"YES","DOWN"
"1443","DLG2|B7Z2T4",0.0589640311889553,0.141102132048091,-0.217591065767117,0.335519128145028,0.417881929444263,0.67603344519981,0.0589640311889553,0.141102132048091,-0.217591065767117,0.335519128145028,0.417881929444263,0.67603344519981,0,NA,NA,NA,0.803143204738814,0.826302488025882,"NO","NONE"
"1444","DLG2|Q15700",-0.181764930090846,0.126168351057634,-0.429050354152616,0.0655204939709228,-1.44065392443637,0.14968247790506,-0.189104989674585,0.158980036719945,-0.500700135906533,0.122490156557363,-1.18948890424341,0.234247334724444,2.49587059943863,0.152366727857168,1.11711024510534,0.198676405559712,0.293119583456151,0.45837924807363,"NO","NONE"
"1445","DLG3|Q92796",-0.520788798021548,0.0954708884448279,-0.707908300945452,-0.333669295097644,-5.45494869174187,4.8986988176342e-08,-0.520788798021548,0.0954708884448279,-0.707908300945452,-0.333669295097644,-5.45494869174187,4.8986988176342e-08,1.5156669436212,0,1,0,6.6395490657147e-07,2.03908264146731e-06,"YES","DOWN"
"1446","DLG4|P78352-3",-0.716952951751215,0.097674933792252,-0.908392304176364,-0.525513599326067,-7.34019388511822,2.13284655824562e-13,-0.70838145796707,0.220595013408782,-1.14073973941741,-0.276023176516726,-3.21123060317948,0.00132167827952514,15.3327182106599,0.375957136134893,2.26073131314182,0.80433997685327,7.96870763439268e-12,0.0100614087793878,"YES","DOWN"
"1447","DLGAP1|O14490",-0.440994960813442,0.0983748062375419,-0.63380603802513,-0.248183883601754,-4.48280385679834,7.36686363574883e-06,-0.402094875753206,0.161441879558119,-0.718515145283572,-0.0856746062228404,-2.49064788426508,0.0127510418760876,5.24942817512287,0.217983562932406,1.6200969377051,0.619006121566148,6.20718376667917e-05,0.059945548818403,"NO","NONE"
"1448","DLGAP1|O14490-3",-0.123481759563195,0.377440177385201,-0.863250913556598,0.616287394430207,-0.327155843393891,0.743550016632859,-0.123481759563195,0.377440177385201,-0.863250913556598,0.616287394430207,-0.327155843393891,0.743550016632859,0,NA,NA,NA,0.848294306660262,0.866347567325868,"NO","NONE"
"1449","DLGAP1|O14490-7",-0.368158488489998,0.380606339703711,-1.11413320659689,0.377816229616892,-0.967294682418052,0.333396741240161,-0.368158488489998,0.380606339703711,-1.11413320659689,0.377816229616892,-0.967294682418052,0.333396741240161,0,NA,NA,NA,0.517877487281968,0.566026933782623,"NO","NONE"
